1/27/2011,00:00.0,27,-6
1/27/2011,00:00.0,27,-7
1/27/2011,00:00.0,27,-5
1/27/2011,00:00.0,27,-2
1/27/2011,00:00.0,27,-1
1/27/2011,00:00.0,27,-1
1/27/2011,00:00.0,27,-1
1/27/2011,00:00.0,27,-4
1/27/2011,00:00.0,27,-6
1/27/2011,00:00.0,27,-6
1/27/2011,00:00.0,27,-6
1/27/2011,00:00.0,27,-5
1/27/2011,00:00.0,27,-4
1/27/2011,00:00.0,27,-4
1/27/2011,00:00.0,27,-6
1/27/2011,00:00.0,27,-7
1/27/2011,00:00.0,27,-7
1/27/2011,00:00.0,27,-5
1/27/2011,00:00.0,27,-5
1/27/2011,00:00.0,27,1
1/27/2011,00:00.0,27,1
1/27/2011,00:00.0,27,0
1/28/2011,00:00.0,28,1
1/28/2011,00:00.0,28,-2
1/28/2011,00:00.0,28,-4
1/28/2011,00:00.0,28,-4
1/28/2011,00:00.0,28,-1
1/28/2011,00:00.0,28,0
1/28/2011,00:00.0,28,0
1/28/2011,00:00.0,28,2
1/28/2011,00:00.0,28,5
1/28/2011,00:00.0,28,7
1/28/2011,00:00.0,28,7
1/28/2011,00:00.0,28,6
1/28/2011,00:00.0,28,5
1/28/2011,00:00.0,28,1
1/28/2011,00:00.0,28,-2
1/28/2011,00:00.0,28,-6
1/28/2011,00:00.0,28,-5
1/28/2011,00:00.0,28,1
1/28/2011,00:00.0,28,2
1/28/2011,00:00.0,28,1
1/28/2011,00:00.0,28,2
1/28/2011,00:00.0,28,4
1/28/2011,00:00.0,28,5
1/28/2011,00:00.0,28,2
1/29/2011,00:00.0,29,-2
1/29/2011,00:00.0,29,-3
1/29/2011,00:00.0,29,-2
1/29/2011,00:00.0,29,2
1/29/2011,00:00.0,29,2
1/29/2011,00:00.0,29,2
1/29/2011,00:00.0,29,1
1/29/2011,00:00.0,29,-1
1/29/2011,00:00.0,29,1
1/29/2011,00:00.0,29,5
1/29/2011,00:00.0,29,7
1/29/2011,00:00.0,29,11
1/29/2011,00:00.0,29,12
1/29/2011,00:00.0,29,6
1/29/2011,00:00.0,29,-1
1/29/2011,00:00.0,29,-3
1/29/2011,00:00.0,29,-6
1/29/2011,00:00.0,29,-6
1/29/2011,00:00.0,29,-2
1/29/2011,00:00.0,29,0
1/29/2011,00:00.0,29,2
1/29/2011,00:00.0,29,2
1/29/2011,00:00.0,29,2
1/29/2011,00:00.0,29,1
1/30/2011,00:00.0,30,0
1/30/2011,00:00.0,30,2
1/30/2011,00:00.0,30,1
1/30/2011,00:00.0,30,0
1/30/2011,00:00.0,30,-2
1/30/2011,00:00.0,30,-6
1/30/2011,00:00.0,30,-6
1/30/2011,00:00.0,30,-4
1/30/2011,00:00.0,30,-3
1/30/2011,00:00.0,30,-1
1/30/2011,00:00.0,30,1
1/30/2011,00:00.0,30,1
1/30/2011,00:00.0,30,3
1/30/2011,00:00.0,30,4
1/30/2011,00:00.0,30,2
1/30/2011,00:00.0,30,0
1/30/2011,00:00.0,30,-1
1/30/2011,00:00.0,30,4
1/30/2011,00:00.0,30,7
